BuyDate,SellDate,Name,Ticker,BuyPrice,SellPrice,Shares,PnL_Amount,PnL_Pct,HoldingDays,BuyRSI,SellRSI
2014-11-12,2015-01-12,에코프로,086520.KQ,1689.452392578125,1468.010009765625,123287,-28110605.327230036,-13.480555941328698,61,28.55605544942736,69.67550834614586
2005-12-06,2006-01-11,아난티,025980.KQ,1384.0,1204.0,26963,-4998514.184599999,-13.379425799059403,36,34.82210411019629,71.07690093307087
2016-01-07,2016-03-07,신성델타테크,065350.KQ,3476.4599609375,3031.796630859375,70607,-32352933.620409906,-13.165262529136722,60,24.454218521097147,55.68568181307023
2018-01-30,2018-04-02,파마리서치,214450.KQ,58377.8046875,50973.7890625,5619,-42882620.83443284,-13.0579612969864,62,23.42931722878106,41.77754051309078
2008-06-23,2008-08-06,솔브레인홀딩스,036830.KQ,38317.85546875,33528.1171875,1521,-7512853.841337301,-12.875834304160003,44,18.31725393742876,72.84413474959774
2006-12-21,2007-02-20,브이티,018290.KQ,9675.0,8475.0,4882,-6043049.445,-12.779334772763262,61,32.20816948127569,73.18004467125974
2009-10-26,2009-12-15,ISC,095340.KQ,2296.8828125,2015.27197265625,18618,-5410397.535843313,-12.637412482420709,50,33.51449427872217,73.54380643500369
2009-06-15,2009-07-21,성광벤드,014620.KQ,19731.419921875,17318.845703125,1883,-4688330.524521872,-12.604058510756802,36,19.300335075512166,71.47894016317768
2021-01-14,2021-03-15,에스티팜,237690.KQ,86978.390625,76423.703125,6870,-74851723.04760933,-12.512225006840676,60,23.660765698529545,65.16016108408678
2017-02-20,2017-04-21,메가스터디교육,215200.KQ,7171.9599609375,6305.599609375,28592,-25574707.520657033,-12.457449419351393,60,25.473466877971177,12.142373266138804
2018-06-26,2018-07-30,아난티,025980.KQ,9200.0,8090.0,35218,-40362064.342999995,-12.44290261851045,34,23.19480478205584,76.09657051380015
2022-08-05,2022-10-04,휴젤,145020.KQ,127000.0,111700.0,5084,-80316549.0200001,-12.425006518094756,60,33.53280764452157,67.88792520415305
2009-04-15,2009-06-15,이오테크닉스,039030.KQ,9218.8037109375,8109.5654296875,4211,-4823216.389211424,-12.410171566006346,61,32.221580664305236,51.194833085434894
2022-10-20,2022-12-19,성일하이텍,365340.KQ,129200.0,113700.0,4291,-68684899.88499999,-12.37488266202845,60,33.18413632144684,34.37056515547164
2015-05-29,2015-07-20,제우스,079370.KQ,4086.13720703125,3598.070556640625,64171,-32348577.38446015,-12.322654777638519,52,21.716924212957665,73.49552886113392
2015-11-23,2016-01-07,네이처셀,007390.KQ,6050.0,5330.0,43889,-32642312.083000004,-12.279217742571252,45,32.928035866254234,72.80730986451552
2015-08-06,2015-10-05,JYP Ent.,035900.KQ,4798.81005859375,4231.416015625,58417,-34246477.59093925,-12.202363176897647,60,28.48615281773212,85.72796081127578
2016-01-20,2016-03-21,메가스터디교육,215200.KQ,7840.32568359375,6915.56982421875,30178,-28836777.383359283,-12.17371178094747,61,25.924298138688314,56.73224051078258
2009-02-06,2009-03-13,네이처셀,007390.KQ,900.0,795.0,39559,-4293704.190749999,-12.046063693419233,35,29.402078863983533,76.86851049569017
2007-10-10,2007-11-29,서울반도체,046890.KQ,25302.96484375,22355.865234375,2590,-7890743.195583008,-12.026730566584499,50,24.0416129334115,77.53904322696488
2006-05-15,2006-07-04,다우데이타,032190.KQ,1090.192626953125,963.6853637695312,35402,-4630461.006643623,-11.983785898713387,50,18.668775463271658,78.95532375890333
2012-08-22,2012-10-22,LS마린솔루션,060370.KQ,2581.3798828125,2287.389892578125,46530,-14152744.185305059,-11.769459839878309,61,18.877040992202964,33.28441344073839
2016-03-21,2016-04-14,비에이치아이,083650.KQ,3350.0,2975.0,72913,-28306558.283749998,-11.575456881302918,24,33.051602291204915,71.65535187018456
