SMA,Buy,Sell,Hold,Return,MDD,WinRate,Trades
50,30,60,5,67.23164190829954,-62.5251476112316,58.87624122063454,4129
30,10,80,3,67.20486805785035,-62.182811546292335,48.105650573717256,4619
20,15,75,3,67.1021192574502,-63.219606100463125,49.29725194042375,4767
100,35,65,5,66.88053297820002,-59.35756665500792,57.215706272310044,3922
30,35,70,7,66.58316906730035,-58.77373595312808,58.00124533001245,3212
120,15,55,5,66.39121142774975,-60.69454157115825,60.724026779072645,4033
20,30,75,50,65.65261519220009,-62.50302287074073,60.99128040385497,2179
60,20,60,3,64.92558178424979,-68.66240265636807,51.28205128205128,5343
20,35,65,5,64.77304885819983,-64.85005453227352,57.4857708487998,4041
50,35,65,5,63.75753078185016,-59.22357594113774,57.06015605336018,3973
20,5,70,3,63.66769344435011,-62.64932482411499,49.61187214611872,4380
20,35,80,5,62.8708857181,-70.2348370463421,52.95270081164287,3573
120,10,55,5,62.63928995059982,-58.63965484354827,60.900354071826,3954
120,20,50,5,62.55369547990044,-56.020567404363874,61.23503169758159,4259
120,5,75,10,62.22888666890001,-60.05520634547183,60.75471698113207,2385
20,15,70,50,62.192557716249944,-69.0833523134616,60.524054982817866,2328
20,15,75,40,61.94039816759995,-65.2588520377277,60.60171919770774,2094
200,35,70,3,61.87353509235001,-62.0304493463217,50.54337087532108,5061
20,5,75,30,61.07591684529987,-65.02646865071733,60.86742237555446,2029
20,35,70,50,60.927007113050124,-63.37455471004488,60.629286002420336,2479
50,5,50,5,60.10017347269978,-60.436932023944266,60.70263488080301,3985
60,10,55,5,59.901407467100285,-63.29478934702172,60.215592880421156,3989
30,10,55,3,59.54459789055011,-63.1101193191841,52.51841528966753,5023
60,20,70,3,59.10428683170004,-74.43938947015566,49.70703125,5120
120,5,65,7,58.82446959159995,-54.734768712379115,60.693454309786134,3086
60,10,80,3,57.405446934199865,-58.97939586549757,48.18086225026288,4755
20,15,65,10,57.36670086359992,-65.35722554863594,60.72790294627383,2885
120,10,60,7,57.35286687405006,-58.712140215328546,61.66365280289331,3318
200,5,70,3,57.029126943850336,-70.28270529570241,50.15224010439322,4598
20,25,75,3,56.65218072904996,-59.101625095754976,49.2032264410781,5083
20,5,75,10,56.49419976589976,-60.235939019997495,59.66597077244259,2395
50,5,75,10,55.950339440499874,-66.61221768018282,59.62014863748968,2422
200,30,80,3,55.62471040209991,-68.53504269930205,49.22918807810894,4865
200,15,80,3,55.20669152289965,-71.27041952061596,49.32878755593437,4693
60,35,75,3,55.125836215149484,-70.93554925914802,49.01582400617522,5182
30,5,55,3,54.49311257929998,-63.957309879041425,52.55765199161425,4770
20,5,70,10,54.401357597949776,-65.4119795306667,60.43869956913434,2553
60,15,70,3,54.25455456629989,-73.5033706519561,49.651324965132495,5019
20,10,75,3,54.17424129869979,-63.60243052959197,48.71456822676335,4551
50,5,70,3,54.09388264795041,-64.50040234742782,49.32289462547609,4726
20,10,75,5,54.04665141685028,-52.8503734780842,53.78855944893681,3339
20,5,65,7,54.02976543579994,-62.413908466268886,59.713905522288755,3006
100,20,75,5,53.749534839400084,-64.06303966723313,53.68840786100826,3511
30,10,75,7,53.68821589205008,-61.248454969651846,57.132817990161634,2846
60,25,60,3,53.11307241509975,-73.83154878220581,51.24103695532267,5439
100,10,75,5,52.86503058265018,-64.72545184823862,53.3803644914756,3402
20,25,80,3,52.639395377299955,-58.68738242380288,48.579431772709086,4998
60,35,80,3,52.407235074600436,-71.3178893634261,48.60324282086345,5119
60,35,65,7,52.37911233879991,-55.70878317628293,59.698403311649905,3382
30,5,70,7,51.949102018599746,-58.295032811862924,58.31043956043956,2912
200,15,70,3,51.90304903234993,-70.32111042871196,50.579470198675494,4832
50,10,55,5,51.75564872490013,-58.6462411529834,60.3202401801351,3997
20,5,80,7,51.49458579155004,-58.35880076654774,55.49199084668193,2622
20,5,75,40,51.02522849044999,-65.03501856434958,60.545905707196034,2015
30,20,75,3,50.51361737634963,-60.29947154972384,49.00199600798403,5010
20,35,75,7,49.384982884400074,-70.74782417014886,57.65124555160143,3091
20,5,65,5,48.98784305929995,-56.962392400873554,56.964233788892116,3439
200,25,70,3,48.59075331829985,-68.96519554682699,50.59248845149629,4979
30,25,75,7,48.518308686649505,-63.64240694520311,56.22057834566241,2974
120,10,50,5,48.095444441699954,-58.650716227388536,61.333006616025486,4081
30,30,80,3,47.86241465284979,-67.76895257228584,48.60160375513397,5113
60,30,80,3,47.826921496649334,-70.47793546451435,48.61247785868923,5081
20,15,75,7,47.24944844870025,-64.71969789824263,56.64819944598338,2888
20,30,70,5,47.19110852390016,-61.377700068605066,55.71578395385423,3814
20,30,70,30,46.98603695554993,-63.48432680128615,60.60358890701468,2452
60,15,50,3,46.2747460341999,-68.43847163607178,53.59956035904012,5459
60,5,65,10,46.11514046944993,-59.71320839302743,60.69114470842333,2778
20,30,80,5,46.09608345464999,-64.01112955048029,53.0560271646859,3534
60,30,75,3,45.9885858082004,-68.09598983595177,49.01770083641315,5141
120,5,50,5,45.86916230770013,-66.68283048653419,61.20646138313983,3962
60,25,75,3,45.5058420874499,-68.01167613553115,48.92114554727344,5098
120,35,55,5,45.43956399554976,-60.31322468876191,60.6275064873791,4239
30,35,50,3,44.68869928515,-67.83455534405563,53.27910523640062,5901
50,10,60,3,44.28186697574996,-64.26754379221721,51.28154574132492,5072
20,5,60,7,44.003914221950446,-62.153566442171346,61.04761904761905,3150
20,15,75,50,43.90000753069992,-66.53368112325853,60.480769230769226,2080
60,15,80,3,43.74901432119977,-70.47685798974626,48.44006568144499,4872
30,30,70,7,43.26602042619974,-58.59157778182493,57.5748031496063,3175
200,25,80,3,42.32902473770008,-70.10968619872216,49.20306354791968,4831
50,35,50,3,42.052977562800194,-73.03858485918059,53.11061871484575,5867
20,5,65,3,41.71755655105025,-63.87632459868886,50.63091482649842,4438
50,5,65,3,40.971631755500404,-67.65890588071397,49.97915798249271,4798
20,20,70,5,40.622799783249654,-56.25690456590251,55.35226652102676,3662
50,10,50,3,40.41115374760007,-65.58096784674412,53.543606308189254,5263
200,20,70,3,40.273910482099986,-68.68566179642642,50.386335908906055,4918
60,10,60,5,39.607577970299786,-68.14540475307292,58.578495183545954,3841
60,25,80,3,39.492463817850386,-71.01610658648218,48.45053635280095,5034
20,10,65,3,38.96501841414997,-64.19299881787758,50.60780550223928,4689
120,25,55,5,38.77336011774979,-63.53925625442673,60.686839577329486,4164
20,25,65,3,38.63058487260025,-58.69651470480595,50.76545076545077,5291
20,20,80,5,38.51103462004994,-63.66928141745123,52.16374269005848,3420
20,5,60,3,38.18753630094991,-64.04325344757467,51.37655417406749,4504
20,10,60,3,38.08205870610004,-64.04006322173788,51.570351758793976,4776
30,5,65,3,37.62505818265003,-67.15085422312707,50.37952721752331,4611
120,5,55,5,37.377501296899894,-67.7224486607534,60.43296817944706,3834
120,30,55,5,37.3260539642001,-61.90162380145677,60.61757719714964,4210
60,10,50,3,37.01628089664959,-63.65134142930378,53.616054524801214,5282
20,20,80,3,36.24874097435,-65.50962273301515,48.38643371017472,4865
20,5,80,5,36.21370163275009,-61.62182953532989,51.89550812360625,3139
20,30,70,40,35.91259180484996,-63.19552678491207,60.604822231303636,2447
50,30,55,3,35.48481720549974,-78.68791656637502,52.5026436376454,5674
200,20,80,3,35.137138123900044,-67.69082525212693,48.98429319371728,4775
30,25,80,3,35.0366925875498,-69.80930673697195,48.650258038904326,5038
60,10,60,3,34.54203802974969,-64.72029464312673,51.15913555992141,5090
20,30,75,7,34.46954433125007,-70.18689717121886,57.45585349901897,3058
30,35,75,7,33.78331740984994,-66.41409844104203,56.27062706270627,3030
20,5,70,5,33.67364233009982,-63.809633506217246,55.24580335731415,3336
20,5,75,3,32.85891143190014,-64.29142898104048,48.481335497333646,4313
20,30,70,50,32.82148170144987,-63.19552678491207,60.59738134206219,2444
200,15,75,3,32.614918462250195,-71.98169150731283,49.4097807757167,4744
150,5,50,5,32.59654365795037,-60.14144555456649,60.92394078611536,3918
20,20,60,3,32.32903719884999,-61.09179839219825,51.64624808575804,5224
20,20,65,3,32.32876104350013,-59.69672715801722,51.05386416861827,5124
20,5,75,5,32.26955470455002,-59.90753118393643,53.57474466109564,3231
120,20,55,5,32.093898818550024,-61.481203266922876,60.54172767203514,4098
60,5,60,5,32.01453498720008,-67.58232360271175,58.27761433538379,3739
150,5,55,5,31.54777140339995,-65.93235523086737,60.57007125890736,3789
50,5,55,5,31.392305654700326,-64.94291932530652,60.03616636528029,3871
20,5,75,50,30.257244852299902,-65.50468941913579,60.59701492537314,2010
20,15,60,3,29.84323204790005,-68.22770359260343,51.69120573020295,5026
30,5,75,7,29.29253901830018,-58.93584822858298,56.71965317919076,2768
200,30,70,3,29.195702449999985,-67.0025492784106,50.48736821165705,5027
200,35,80,3,28.92789958254973,-67.77560733070871,48.998364677023716,4892
20,15,75,5,28.693468725149884,-64.31172163497386,53.59837492745212,3446
200,10,70,3,27.582360962250043,-75.58152708202977,50.275423728813564,4720
20,25,60,3,27.51809344155007,-59.161396404638765,51.33432171979244,5396
30,30,75,7,27.44315730774978,-68.42664715263456,56.21045621045621,3003
150,15,70,3,27.266549848150422,-78.62229846569608,50.57236304170074,4892
20,25,70,3,26.842591237499946,-60.38738963217529,49.913144180660105,5181
50,30,50,3,26.565071174999822,-78.42487803515414,53.17569899896445,5794
20,30,80,3,26.154892939100026,-59.15127302376464,48.7144259077527,5095
30,10,50,3,26.080925755249673,-65.75583351328274,53.63654185453832,5101
30,5,50,3,25.492477896950128,-69.73476986800542,53.68725469944226,4841
60,10,75,3,25.01459118014995,-68.00941640657551,48.604166666666664,4800
20,30,70,3,24.866368523249882,-61.40905448713342,50.08517887563884,5283
50,10,55,3,24.492691363499965,-60.54475964535387,52.2538208550977,5169
20,30,70,7,22.902267492549978,-67.484203087646,58.08960796515245,3214
150,20,70,3,22.10929297230009,-76.78242671546874,50.80160320641283,4990
60,20,50,3,20.9287159639004,-72.24576937704438,53.57909806728705,5588
20,20,75,5,20.357172492350184,-63.894140750562855,53.6281179138322,3528
200,5,80,3,20.168631823000126,-75.69365346066681,48.715657806566895,4477
20,35,70,7,19.58418715260004,-69.35188898810284,58.03571428571429,3248
60,5,55,5,19.4899741920501,-68.11286566124244,60.025940337224384,3855
120,5,60,7,19.24766110520002,-63.02964975245202,61.35101789019124,3242
120,20,55,7,18.615739941700383,-62.886957151493974,62.15469613259669,3620
50,5,75,3,17.842325925249945,-71.55425554162379,48.56650140116404,4639
60,10,70,3,17.3838687910999,-73.52204368616461,49.4269340974212,4886
20,5,70,7,17.359744407150203,-68.287194377514,57.975567190226876,2865
200,20,75,3,16.64157347490014,-71.60132523905928,49.275062137531066,4828
150,35,70,3,16.496711723750202,-70.9127796715253,50.797665369649806,5140
20,35,70,3,15.986802754300244,-58.7464995655335,50.05584512285927,5372
120,30,55,7,15.128054450200313,-68.87964103890347,62.052248855373016,3713
20,5,60,5,14.821224634149988,-57.308415264485205,58.556526642232875,3547
20,30,65,3,14.717473073449439,-58.27189851870473,50.71230342275671,5405
30,20,75,7,14.198805633250068,-67.4309731747556,56.4050288820931,2943
20,20,55,3,13.1452382990499,-57.41347372123946,52.5121859767529,5334
150,30,70,3,12.153142025800246,-71.30076479278445,50.979623824451416,5104
120,15,55,7,11.698361415499981,-59.07629020430829,61.892726762145465,3561
120,15,70,3,11.484271293449977,-76.45446960107675,50.35275146139892,4961
20,15,80,3,10.872434395799967,-66.8164105980608,48.124467178175614,4692
100,35,70,3,10.277722606050244,-79.75568002557222,50.45045045045045,5217
200,30,75,3,9.782758382949908,-70.813540344242,49.330357142857146,4928
100,35,80,3,9.457370579400127,-70.17331493135708,49.10749702499008,5042
30,35,75,3,9.408501281500058,-71.66440158731864,48.96051878695403,5243
60,25,50,3,8.49781956229958,-75.65228463157678,53.43524863820067,5691
30,35,70,5,8.424917224450045,-71.32666002669865,55.370177267987486,3836
100,20,60,3,8.155493582999917,-76.28967305238206,51.7123935666982,5285
20,5,50,3,7.399154487450099,-62.797491733513446,53.48135374003018,4639
30,30,75,3,7.083129294800039,-67.65278571576223,48.99845916795069,5192
30,10,75,3,6.98927591275007,-70.4861896959733,48.68729989327642,4685
20,25,75,5,6.824526350349869,-62.06943873704126,53.890888950429236,3611
100,20,80,3,6.621424871400183,-76.04524074814597,49.07275320970042,4907
200,15,65,3,6.552404792849997,-73.39162198585264,51.305932374974695,4939
20,5,55,3,6.412047162800083,-64.94957326894621,52.208132925229556,4574
20,15,65,3,6.061928900450186,-66.85605121666292,50.75957058942677,4937
60,15,55,3,5.9137523796998215,-72.03348005889671,52.125070211570865,5341
100,20,70,3,5.489199175899739,-78.14435067468894,50.247182123788804,5057
120,5,55,7,4.990905290750303,-61.64138111991044,61.73020527859238,3410
120,20,65,3,4.752436233399715,-76.40300266077308,51.116288099398176,5151
120,25,55,7,4.656023967349898,-68.48260698162062,62.138570649208944,3666
100,30,80,3,4.498028606699989,-70.84751608191819,48.96124650419497,5006
20,10,80,3,4.391251911749761,-64.37473873299705,47.72828507795101,4490
30,25,75,3,4.158405117949893,-69.8945398560143,48.856304985337246,5115
120,20,70,3,4.01712346400005,-77.33829723125525,50.129096325719956,5035
20,10,50,3,3.9399647519998915,-62.55155381827346,53.51570415400203,4935
100,15,80,3,3.917596743900531,-79.15248892931255,48.862696443341605,4836
60,25,55,3,3.4719491609501274,-74.10019843924573,52.30907457322551,5565
20,25,80,5,2.8850207662501237,-69.82781738092696,52.29753015508328,3482
200,10,80,3,2.8713650439498473,-77.35241452568114,48.81185960322651,4587
20,10,55,3,2.4821989469500094,-62.26904073253585,52.39958805355304,4855
200,5,75,3,2.4466056413998905,-74.26686491361177,48.79451448794514,4521
200,25,65,3,2.1313742052000872,-72.90693769980756,51.29615082482325,5092
200,35,75,3,2.083238647550134,-70.47753854070766,49.3443615089772,4957
200,15,55,3,1.7562602039994157,-69.56344913087165,52.72550921435499,5155
200,25,75,3,1.6429956684999247,-73.27984411924862,49.26289926289926,4884
20,30,75,3,1.401359023200266,-59.77821982768054,49.08354234999035,5183
20,35,80,3,1.3360074462999805,-61.04823884539623,48.61675372412459,5169
60,20,55,3,1.0333893221496693,-73.78272778109965,52.22486724043216,5461
60,10,55,3,0.2024934517496968,-68.15787398262921,52.231021827313114,5177
60,35,50,3,-0.8229689753999514,-78.38269239657704,53.13407344150299,5855
120,35,55,7,-1.069170249149931,-69.08683074909955,61.81428953706182,3737
60,35,55,3,-1.311143524500047,-77.78761686485211,52.02170488359881,5713
120,10,55,7,-1.3630422241501794,-58.94581293730129,61.891117478510026,3490
30,5,70,3,-1.4302706359498818,-66.06020957009089,49.49406071271447,4546
150,25,70,3,-2.6639305755999043,-74.39914327856923,50.920609780241534,5051
60,5,65,3,-2.9860268565498838,-79.4345106955002,49.76036674307147,4799
100,25,60,3,-4.698419344200222,-79.65476443871367,51.67320994578426,5349
120,25,70,3,-5.148573153850067,-79.49788441888381,50.35294117647059,5100
60,5,75,3,-5.539998534449975,-76.1203586513608,48.2135170038743,4646
150,20,65,3,-5.65851027865002,-73.26369823875116,51.655888692925735,5103
100,35,60,3,-5.758397046949981,-77.24665554301691,51.63542815141492,5442
100,30,60,3,-6.445520601349775,-79.619280840263,51.63023341978511,5398
120,20,60,3,-6.72243091830066,-78.23536581077748,51.78843226788432,5256
50,5,60,3,-6.840640520800423,-73.44576808744634,50.67706196142798,4874
150,5,70,3,-6.84116141714971,-84.85833002121733,49.88205018228608,4663
200,25,50,3,-7.684741240249549,-69.33088958595756,53.58386801099908,5455
120,15,60,3,-7.76652190115017,-80.25709901376149,51.68539325842697,5162
60,30,55,3,-7.908804573400108,-79.89027474407492,52.197802197802204,5642
100,15,75,3,-8.029939639499995,-78.87245687085922,49.33605720122574,4895
20,15,55,3,-8.369696150500072,-65.21120673864844,52.33261760687098,5123
200,25,55,3,-8.454350271049993,-69.93079932238186,52.74807728381167,5331
120,25,65,3,-8.736236320249768,-78.2774706853056,51.24568800306631,5218
100,25,70,3,-9.240849570500087,-78.85469813377581,50.205038078500294,5121
100,35,65,3,-10.122554720550003,-77.9051940868428,50.936329588014985,5340
200,20,55,3,-10.348406708550185,-70.09252878085792,52.63358052861761,5259
200,20,65,3,-10.541236697299661,-74.63271546694416,51.102722034571826,5033
100,20,75,3,-10.578030822600004,-74.33954279879205,49.30597465298733,4971
100,5,80,3,-11.277675802549814,-82.89582649180647,48.358338769297674,4599
100,35,75,3,-11.408628186400115,-75.33377103459522,49.30433078581227,5103
60,30,50,3,-11.550323583850364,-77.78677509113938,53.267634854771785,5784
30,5,80,3,-11.725782784100168,-72.62703793853387,47.98460144927536,4416
20,5,80,3,-11.935753984800247,-67.35222256001867,47.69158659479728,4267
100,25,75,3,-12.006820822699382,-73.42830806110717,49.35349114780187,5027
100,15,60,3,-12.98510985560003,-80.85043688699255,51.40926640926641,5180
200,20,50,3,-13.162536452100026,-70.91727394236192,53.50567230797842,5377
200,10,75,3,-13.174655185400342,-76.50553183520793,48.87931034482759,4640
200,5,65,3,-13.193000263999954,-79.04350443550582,50.70603337612324,4674
20,35,75,5,-13.693915984449978,-71.75186483657151,53.879310344827594,3712
