SMA,Buy,Sell,Hold,MaxPos,Return,MDD,WinRate,Trades
120,10,70,10,20,94.88634649650027,-48.94987905250042,60.68822957198443,8224
60,20,60,5,20,94.82649189780041,-37.82765908896476,58.24212271973466,12060
60,15,60,5,10,94.80589533799997,-48.16552931042338,58.44952593418851,7172
30,5,80,30,3,94.68951110564976,-62.297884155547514,61.677186654643826,1109
100,30,70,5,10,93.72984385449993,-56.71088991986968,55.47935619314206,7145
200,20,60,10,20,93.5997961368998,-48.50483900109293,61.65459553198001,9803
30,5,60,30,3,93.56653257285011,-69.56497339781265,61.94895591647332,1724
50,30,60,10,3,93.34461253160009,-80.27076813839341,61.14227434982153,1961
60,10,60,5,10,93.2456486031499,-48.782976361722085,58.520900321543415,6842
60,5,60,10,10,93.21688986895028,-47.65024209567581,61.329305135951664,5296
100,20,60,10,20,93.21101328564995,-40.93469363439739,61.19417862838915,10032
50,5,60,10,5,93.10227947900009,-64.36835096164666,61.421832884097036,2968
60,15,60,5,3,93.1017353010497,-70.45885327087254,58.184832159138,2413
100,5,60,10,20,93.0268125059499,-44.13947865089224,61.50587095993221,8261
120,10,60,10,10,93.02512412155,-53.83254011934303,62.04961071881224,5523
30,30,60,5,20,92.76506473080013,-34.93005018162604,57.40526356409663,12957
200,25,60,5,3,92.66841366119993,-81.42636434303769,59.502739148756845,2373
200,10,60,10,20,92.31880906929986,-46.26827796178686,62.26864993754968,8807
60,30,60,10,3,92.02076074605021,-73.19914618882916,61.04294478527608,1956
60,30,60,10,20,91.96424134380037,-40.969909399690955,60.93607721726462,10982
50,10,60,5,20,91.91420246349999,-37.096636248892004,58.449108286530695,10149
60,5,60,10,20,91.77787599035065,-39.146682780773986,61.43189898246904,8157
30,15,70,30,3,91.6083269040999,-70.52982010716823,60.816326530612244,1470
100,15,60,10,20,91.59905220654937,-43.08705796546439,61.446289678368714,9514
120,5,60,20,20,91.48069978185,-45.460362365059716,61.562617761587745,7961
120,5,60,30,20,91.47031401989982,-45.76457134180302,61.55880130949383,7942
120,5,60,50,20,91.44963423584989,-45.04838569402995,61.59465927698703,7939
120,5,80,10,20,91.27225933079998,-47.277418752725815,58.42105263157895,7030
50,25,70,5,20,90.49609057425052,-40.199732490286685,54.93924113416549,12097
120,15,60,15,20,89.89600519909939,-43.8012103614997,61.51319391218658,9133
60,25,60,10,20,89.46202882460035,-40.21855664920591,60.96682464454977,10550
30,30,70,10,3,89.43421751815008,-67.50375148681982,61.07226107226107,1716
30,5,80,5,5,89.39189238224986,-64.06772809051103,52.0385932150638,3213
30,5,60,5,5,89.3297654486502,-58.74029026099375,58.608360836083605,3636
100,30,60,5,10,89.18659190869982,-54.72271811234505,58.7877217976946,7721
60,10,70,5,10,88.88365413604964,-53.248657595737804,55.219271155033965,6476
30,30,70,50,3,88.57466673464984,-63.80910637345859,60.72144288577155,1497
200,10,80,5,3,87.39962959500012,-72.12790962475736,52.57259296994397,1963
120,5,70,10,20,87.35191837759946,-47.692585877231295,60.41883454734651,7688
30,10,70,5,3,87.19119180110006,-66.07559881244609,54.45859872611465,2198
120,25,60,5,3,87.03796206545016,-74.14493144065804,59.47390053431977,2433
120,15,60,5,3,86.81371481225013,-72.90820414778557,59.11578947368421,2375
120,20,80,5,3,86.80921042624983,-65.83806242334572,52.18446601941748,2060
60,15,80,5,20,86.0773557344007,-36.86554685589199,52.203293042733414,10507
50,25,60,15,3,86.00080075079973,-74.71775703282978,61.410118406889126,1858
30,10,70,50,3,85.63562300680006,-66.74007550305093,60.65006915629322,1446
30,5,70,30,3,85.23016924939999,-70.18388990193849,61.72581767571329,1437
120,10,80,5,3,85.19379282704973,-65.31726190918296,52.488910793494334,2029
100,10,60,5,10,85.09217967135005,-57.42074753949461,58.86214442013129,6855
50,10,70,5,3,84.88553011109954,-67.973613052578,55.383916401635624,2201
60,5,70,30,3,84.40325154149969,-63.05742620240689,62.342215988779806,1426
60,25,60,5,3,84.37189344810014,-70.79394118271276,58.595641646489106,2478
30,30,80,5,5,84.03849432779997,-70.52537747013909,53.59569648924122,3532
30,30,70,5,5,84.00601485189996,-63.7926087394512,55.77427821522309,3810
50,15,60,10,3,83.99474442079978,-79.89866543633357,60.51934287228406,1887
200,25,80,5,20,83.96951595074967,-44.20946064370177,52.47194950911641,11408
50,15,60,5,20,83.61985415280037,-38.96005283846907,58.317605823672146,11127
30,5,70,15,3,83.36158786920016,-68.86536436255946,61.29467296021578,1483
120,10,60,20,20,83.33688540624999,-47.38219696829201,61.551077788191186,8536
50,30,60,5,20,82.86123524544978,-39.996825315282834,57.89276621237083,13354
60,10,80,5,20,82.71822003900044,-34.515228265480694,52.25826319031,9742
200,5,70,10,20,82.5663350965498,-47.13249298403348,60.70721731099089,7579
120,5,60,5,5,82.55232029854996,-62.551976085143025,59.07241659886087,3687
120,10,60,30,20,82.16962313460027,-47.03708834913692,61.5619495008808,8515
30,25,60,5,20,81.95373571864957,-39.21110093149861,57.55377894997116,12133
120,15,60,5,10,81.44819605304998,-53.79498112917484,58.99411599887924,7138
200,25,60,10,20,81.09590653864973,-47.721635293802464,61.37519561815337,10224
60,5,70,50,3,81.08799852244996,-63.29466078334687,62.25352112676056,1420
100,30,60,10,20,81.06065008709955,-42.93613036566186,60.97337006427915,10890
120,10,60,50,20,80.72882771195079,-46.383405562688665,61.58364661654135,8512
60,5,60,30,3,79.92085666485028,-57.734041538917715,61.64144353899884,1718
200,20,80,5,20,79.70992224060005,-49.914278492701676,52.60041898169232,10979
60,10,70,5,20,79.69127573624985,-35.381328920003554,55.02899420115976,10002
120,5,60,15,20,79.42532726074995,-45.01927931265986,61.523096129837704,8010
200,30,60,10,20,78.47573386864981,-47.2356674734436,61.13842662632375,10576
50,5,60,5,5,78.2616015511002,-64.13249896515357,58.57181064455737,3739
100,25,60,10,20,78.19224461909968,-44.28756595914884,60.94272875035854,10459
30,20,80,5,3,78.05622594980038,-73.28378781581239,53.20754716981132,2120
50,20,60,50,3,77.70735868599998,-69.52803675038723,61.08622620380739,1786
200,30,80,5,20,77.46637100610019,-49.97354026507003,52.33429885840859,11738
30,15,70,50,3,77.0882637827999,-70.66338721784977,60.53351573187415,1462
60,15,60,5,5,77.05924314469968,-62.30366189931578,58.73217922606925,3928
50,20,60,30,3,76.95581306714982,-69.53818664748734,61.10800223838836,1787
120,5,60,10,5,76.34549438635038,-53.707082293728256,62.13823629553966,2937
200,5,60,5,10,76.28149161115003,-46.29310718510525,58.71646006590303,6373
50,25,60,20,3,75.93935220704964,-69.85788422357824,61.29385964912281,1824
60,5,60,50,3,75.75568282790006,-59.11744016260274,61.65501165501166,1716
60,20,60,5,3,75.52139014610022,-66.62141241683067,58.41826335099878,2453
120,15,60,10,20,75.3837578346,-44.26399074107932,61.582869738637555,9527
200,20,60,5,3,75.21530725330061,-81.3226867403052,59.65210012728044,2357
100,5,70,5,10,74.5193754616498,-66.58659662055237,54.96528338446633,6193
200,5,60,10,20,74.33002832940012,-45.190905291460304,61.80487804878049,8200
60,5,60,20,3,73.86359440265026,-58.175598507206836,61.493920092646206,1727
50,25,60,5,20,73.84256340180006,-39.42772296369458,57.952569169960476,12650
100,30,80,5,20,73.12135367910004,-46.13018281235644,52.288776273157765,12037
30,5,70,50,3,72.56951224844985,-69.33045209932523,61.468531468531474,1430
200,5,80,5,3,72.14551425334999,-70.49936698234445,52.292632663575475,1941
120,30,60,10,20,71.25901192280033,-46.12721416809492,61.03559870550161,10815
60,10,70,10,10,71.24581606850013,-51.8834788206346,60.90927542114877,4927
120,30,80,5,20,71.10234594950009,-43.813756126105474,52.367827612127286,11973
200,5,80,5,20,70.9636006489998,-47.19310086592555,52.52514210756449,9148
30,15,70,20,3,70.9150154380998,-75.532259592075,60.12186865267434,1477
200,5,70,5,20,70.3215897700491,-45.50141217162078,55.455125478519776,9404
120,10,60,5,3,69.60438393529986,-65.73866173985941,59.506592939174816,2351
60,15,60,5,20,68.1363371999006,-39.66371383340851,58.354004252303326,11288
30,15,80,20,3,67.96433117205024,-71.59555207088273,60.61381074168798,1173
120,25,60,10,20,67.79108289609962,-44.42085092092281,61.05515587529976,10425
100,30,70,5,20,67.45580514940008,-53.24480012579593,54.892507113499846,12652
50,30,60,5,5,67.23164190829954,-62.5251476112316,58.87624122063454,4129
100,5,70,5,20,67.22974003609983,-43.33244927292369,54.79202401372213,9328
120,30,60,5,10,66.62730361674991,-53.90762525061604,58.67273910214704,7685
120,5,80,5,3,66.13781087239998,-68.53965226121827,52.92061907139291,2003
200,20,70,5,20,65.32945749100041,-48.56327202277752,55.350585766742434,11438
120,10,60,15,20,65.16356359885005,-47.54872105843303,61.52325581395349,8600
100,10,80,5,20,64.82834335545012,-46.86517115742404,52.167308081831074,9874
100,15,80,5,20,64.71973827430031,-45.73335961497158,52.168572238495706,10583
100,25,80,5,20,64.14679612109985,-42.68459535699533,52.17316612265934,11642
100,25,70,5,20,63.11067758515012,-48.074594399283846,54.92125984251969,12192
200,15,80,5,20,62.916406934049895,-52.891075350311255,52.63560700277432,10453
100,20,80,5,20,62.74042766240009,-44.404739501822405,52.23786886716297,11149
60,25,80,5,20,62.61892039329966,-41.97688226898658,52.089590663348496,11653
30,5,60,20,3,62.44856750125023,-74.44722951340164,61.943319838056674,1729
100,5,80,5,20,62.345296365099934,-45.386437017085576,52.0510282634994,9093
60,25,60,5,20,62.14924601694973,-40.76455466214834,57.90836340812804,12746
50,5,80,5,3,62.06481048289956,-72.33771014363064,53.45080763582967,2043
60,5,80,5,20,61.67170037344982,-36.99287393607663,52.034719873745914,8871
200,30,60,5,3,61.492705567149876,-81.57306380379225,59.394703656998736,2379
30,5,60,15,3,60.70761164984977,-73.73514808026825,61.907481439177616,1751
100,5,60,5,20,60.6255723107999,-42.51057354008403,58.081019001879305,9578
100,10,70,5,20,60.47197262715021,-45.72487720480303,54.92833300608678,10186
60,10,60,5,20,60.22502815635025,-37.079083194396674,58.316361167684995,10311
120,25,80,5,20,59.88702282684979,-46.85423491419421,52.29389444636081,11596
120,10,60,10,20,59.72586155064996,-48.76811153915703,61.58836689038031,8940
120,5,60,5,3,59.026227434300125,-69.26530270817177,58.861859252823635,2302
50,25,70,5,3,58.93671631754971,-73.26030823139324,55.39000876424189,2282
50,30,60,50,3,58.852323665949726,-68.53849556798168,61.416026344676176,1822
100,20,70,5,20,58.4679415020003,-47.80616625702233,54.986244841815676,11632
50,30,60,30,3,58.22789358155029,-68.54676442866877,61.437191442676905,1823
50,10,60,50,3,57.90278053770024,-67.73196836045241,60.996563573883165,1746
60,30,80,5,20,57.688709194500156,-41.74168765515431,52.06543291473893,12104
100,10,60,5,20,57.29975824164981,-45.06887597891091,58.274748242447274,10526
30,25,80,5,3,57.277368373749525,-77.3828244836323,52.9714553111839,2137
120,10,60,5,10,57.143132444600234,-58.64014571535427,58.629776021080374,6831
50,15,60,5,3,56.955525681,-72.97721225088914,58.64197530864198,2430
60,5,60,15,3,56.82075194670004,-65.57567451714235,61.47260273972602,1752
200,15,60,5,3,56.73575246029967,-80.303563198393,59.31837791199309,2318
60,10,60,5,3,56.726262533649894,-66.92404508235327,58.50083752093802,2388
120,5,60,5,10,55.88959248310032,-55.8364745610814,58.57669843221641,6506
50,10,60,30,3,55.14780439574978,-67.73760872968803,60.996563573883165,1746
60,30,70,5,20,53.90936368545,-41.074161995120285,54.65217048767037,12693
120,25,70,5,20,52.96356827024999,-50.112198374024594,54.97942386831276,12150
100,15,60,5,20,52.74309155000019,-44.97826344930314,58.18549095380292,11386
120,5,60,10,20,52.713267287450385,-48.66165294473637,61.43909211638295,8283
100,15,70,5,20,52.684980521449944,-48.95373399835653,54.94986326344576,10970
50,15,60,50,3,52.38984678950032,-72.32021571123742,60.71835803876853,1754
120,30,70,5,20,52.0888890090498,-55.04119358608629,54.924994047146605,12599
60,10,70,5,3,52.020785394700056,-61.57398354413258,54.74452554744526,2192
50,20,60,15,3,51.847354437299906,-72.02911024473575,60.97427476737821,1827
60,25,70,5,20,51.73306022354982,-41.84613716369482,54.78461032555081,12164
50,15,60,30,3,51.68565174739979,-72.32713007004622,60.74074074074074,1755
120,5,60,10,10,51.196480341699655,-54.36454771375098,62.117202268431,5290
200,10,70,5,20,50.88187222650016,-50.77828305449721,55.72481572481573,10175
100,5,60,5,10,50.30402354809998,-61.62685535997272,58.33205344801106,6511
120,20,80,5,20,49.71360548374968,-46.834044718931914,52.23827038665112,11147
200,5,60,5,20,49.645804678749926,-44.14730215625887,58.46201678930459,9649
120,10,70,5,20,49.21927179340013,-45.27246169628639,54.95469161064016,10263
120,20,70,5,20,49.06071827415055,-49.71638046400735,54.92994068597954,11633
120,5,70,5,20,48.7315461632497,-44.223078130400204,54.696776929601356,9432
100,20,60,5,20,48.24281764734955,-45.80183118663317,57.871287128712865,12120
60,30,70,5,10,47.45214597704999,-55.64646660057291,54.75269411439624,7238
60,5,70,5,20,47.34776185084974,-37.96129731038862,54.60758377425044,9072
200,10,80,5,20,47.069165650749476,-51.33183153255071,52.60056887444129,9844
60,30,60,5,3,46.9045808010999,-70.20855546277404,58.61378205128205,2496
120,5,80,5,20,46.895423918000276,-47.19712924587437,52.063595774801264,9183
60,5,60,10,3,46.55102583089983,-69.91175543243264,60.97826086956522,1840
50,30,60,20,3,45.651123135050284,-68.32676838051717,61.29912663755459,1832
30,20,80,20,3,45.5897399779501,-76.26887008967586,60.13628620102215,1174
200,15,70,5,20,45.006240957100665,-49.00415292422932,55.46651929630653,10857
200,25,70,5,20,44.45567162484989,-49.85465423320688,55.27394395650356,11955
30,5,60,10,3,42.849020184999944,-73.87672459409448,61.8970189701897,1845
60,30,60,5,20,42.08505184085056,-42.30567299226992,57.673932517169305,13396
120,5,70,10,10,41.547850361649786,-56.69201477204633,60.70975918884665,4734
100,25,60,5,20,40.94490699755022,-45.73606621577385,57.81482351099632,12777
200,5,60,5,3,40.904145735300034,-76.47528310929232,59.09293019119609,2249
120,15,70,5,20,40.90340706600026,-49.066260314019935,54.89608857428079,11019
60,5,60,5,20,40.032765273899784,-39.64156184860927,57.95808704997313,9305
60,10,60,5,5,39.607577970299786,-68.14540475307292,58.578495183545954,3841
50,20,60,20,3,39.402345854099565,-69.03678149081755,60.903513664249864,1793
50,15,60,15,3,39.1212624802002,-74.39846172224544,60.67039106145251,1790
120,10,80,5,20,38.86654187875014,-46.60879930170195,52.13580495667943,9926
60,25,70,5,3,37.78119122139996,-68.47003303351434,55.27128363475959,2267
120,10,70,10,10,36.7084524585003,-56.771996524226395,60.774719673802245,4905
120,5,60,5,20,34.96420971610088,-45.61773050221366,58.09445246442565,9698
50,30,60,15,3,34.59338311524991,-73.89284577352268,61.55495978552279,1865
120,15,80,5,20,33.2838931011999,-48.05953799993072,52.163257611461965,10609
120,20,60,5,3,33.02985950914943,-73.46499559327499,59.170124481327804,2410
200,15,60,5,20,32.89658313159964,-48.11556797333864,58.4469629891978,11294
50,10,60,15,3,32.799486558250045,-72.71196361561456,60.889138998311765,1777
120,10,60,5,20,32.38156420659992,-48.25356348620865,58.318408898105375,10609
50,5,60,10,3,32.10541172940027,-75.53712306455381,60.86009798584649,1837
60,5,60,5,5,32.01453498720008,-67.58232360271175,58.27761433538379,3739
30,30,80,5,3,30.506864452049864,-78.98554359418276,53.031716417910445,2144
200,20,60,5,20,29.454310035599953,-46.650692152339346,58.26771653543307,11938
200,30,70,5,20,28.59489940770046,-55.21331285353105,55.11193728279318,12373
50,10,60,5,3,28.22395221914997,-73.49158353659074,59.183673469387756,2401
120,20,60,5,20,26.95357102279965,-47.82773893829406,57.88258575197889,12128
60,5,60,5,3,26.810842772549947,-68.28014148720763,58.18414322250639,2346
200,10,60,5,20,26.778052642149476,-48.68244897198093,58.769845042304404,10519
50,10,60,20,3,25.997598205650064,-67.69649778704677,60.8,1750
30,15,70,5,3,25.981095417900057,-69.97285711553296,54.142409314823105,2233
50,5,70,5,3,25.804795935349702,-72.5852629417005,55.46838947854176,2167
30,5,80,20,3,25.752208430650114,-79.90225291586013,60.47745358090185,1131
100,30,60,5,20,24.753011322299656,-52.22630796558037,57.66035476386499,13361
120,25,60,5,20,24.207200767050075,-47.11378241520627,57.805642633228835,12760
50,15,60,20,3,22.4343059183,-71.87285142010212,60.488914155770324,1759
30,10,80,20,3,20.41368294394963,-77.04373138048489,60.13986013986013,1144
120,15,60,5,20,18.775854281949613,-50.12942081535525,58.06225953130465,11436
120,30,60,5,20,12.428385133049913,-52.498671272740275,57.691730451748455,13326
30,20,70,5,3,8.316656058800053,-72.70710089333858,54.23654015887026,2266
50,5,60,5,3,8.187600838550079,-73.64436909472658,58.74096129306678,2351
200,10,60,5,3,8.171426573699758,-81.37108135855449,58.98334794040315,2282
200,25,60,5,20,7.763908985850443,-49.92185381808444,57.96488427773344,12530
30,25,60,5,3,5.734164169000122,-76.26537818057838,58.21314102564102,2496
30,20,70,10,3,3.5733165227998187,-70.79949920681192,60.83333333333333,1680
30,15,60,5,3,-0.011890568900052578,-77.33570661558736,57.89039967037495,2427
200,30,60,5,20,-0.46889717895006733,-53.20863632589763,57.798516025395855,13073
30,10,70,10,3,-7.591932443949833,-75.8537102558053,60.122699386503065,1630
50,30,70,5,3,-8.210108254149784,-71.93612660716474,55.30336097773898,2291
50,5,60,30,3,-9.73584909005013,-72.3022569004754,61.07539450613676,1711
50,5,60,15,3,-10.11953703065014,-73.56892049301739,61.06651376146789,1744
