BuyDate,SellDate,Name,Ticker,BuyPrice,SellPrice,Shares,PnL_Amount,PnL_Pct,HoldingDays,BuyRSI,SellRSI
2020-09-16,2020-10-22,시노펙스,025320.KQ,4314.9658203125,4906.05712890625,143753,82036245.85455215,13.210289936507557,36,29.774085295862818,88.73455327568325
2014-12-29,2015-01-16,위메이드,112040.KQ,14790.94140625,16808.77734375,15001,29220128.472456247,13.154275751685299,18,26.02549180099861,79.63711530741979
2020-08-05,2020-08-07,콜마비앤에이치,200130.KQ,53799.55078125,61127.421875,10203,72170412.71143651,13.132684204556558,2,33.24488346096217,75.16574700038933
2018-04-16,2018-05-10,오스코텍,039200.KQ,25000.0,28400.0,16742,54943728.18000001,13.112081106727267,24,25.536136751095526,70.88003387492034
2014-05-30,2014-06-18,감성코퍼레이션,036620.KQ,1700.0,1930.0,131960,29290567.380000025,13.041796052187054,19,27.598712882608126,89.15561004720894
2009-04-03,2009-04-09,코나아이,052400.KQ,3844.262939453125,4364.103515625,11939,5989470.9349966645,13.034917086831696,6,31.762523171049637,87.10479260200474
2009-09-02,2009-09-07,제우스,079370.KQ,491.605712890625,557.6422119140625,106795,6804398.516216338,12.945616825973506,5,22.727336630892765,78.12333233990043
2019-02-11,2019-02-19,위메이드,112040.KQ,15849.3671875,17973.044921875,27167,55660724.096738756,12.912076498809846,8,32.79727082450246,74.13148128053908
2019-07-12,2019-08-08,NHN KCP,060250.KQ,8646.23046875,9802.412109375,50206,55997808.21282327,12.885149081201835,27,21.610022295985758,71.98680153488527
2021-09-02,2021-09-08,에코프로비엠,247540.KQ,73297.8359375,83067.59375,14078,132668289.91773844,12.8420946353865,6,22.965936730304975,72.15384094809377
2021-06-09,2021-06-21,골프존,215000.KQ,81381.6953125,92211.65625,10941,114288649.56676292,12.820949770605544,12,15.663024925372696,76.18608002325391
2021-05-10,2021-05-28,피에스케이홀딩스,031980.KQ,9757.337890625,11052.5595703125,87503,109307450.67138016,12.787814459722096,18,22.539147499022377,73.31297186881389
2017-05-12,2017-05-17,동진쎄미켐,005290.KQ,9398.7744140625,10643.7080078125,28584,34317873.87918049,12.759304236514597,5,24.62240570766086,71.28543796473768
2024-09-11,2024-09-19,에스티팜,237690.KQ,96243.6796875,108870.6875,17803,216722771.64591765,12.633974140298509,8,23.06411465508431,72.92538799040909
2025-10-15,2025-11-04,오스코텍,039200.KQ,41600.0,47050.0,100649,528805065.1725006,12.615186045662888,20,27.947278221119447,83.34645565151051
2021-09-30,2021-10-07,감성코퍼레이션,036620.KQ,1565.0,1770.0,659177,130269689.83074987,12.613274287285265,7,21.099073748750158,76.922539412125
2005-01-31,2005-02-11,SFA반도체,036540.KQ,4914.1767578125,5553.01953125,4122,2537913.1685247086,12.514653987865618,11,28.507531825201426,76.96975920851486
2018-10-22,2018-10-31,네이처셀,007390.KQ,12750.0,14400.0,32139,51100286.8725,12.45608726435188,9,32.61334091607249,72.32858869177386
2018-07-09,2018-07-12,스튜디오드래곤,253450.KQ,106100.0,119800.0,3572,47152596.78000003,12.427381461366563,3,28.323955172830836,78.02708519001888
2013-12-24,2014-01-08,쏠리드,050890.KQ,5946.0751953125,6712.3671875,27477,20286545.218358636,12.402499860591266,15,24.974834262593205,73.26352908603313
2017-08-21,2017-09-05,NHN KCP,060250.KQ,7450.18994140625,8408.0693359375,40595,37462131.93094301,12.372385587204695,15,21.080547636892234,75.8257948998537
2005-05-30,2005-07-04,포스코엠텍,009520.KQ,48.751949310302734,55.002201080322266,514212,3096034.5059636906,12.335945667639326,35,32.77460662872846,84.2058232495875
2020-04-29,2020-05-07,에스티팜,237690.KQ,32152.685546875,36257.28515625,11396,45053101.07510352,12.281625321069797,8,28.82280843551075,70.61262095884425
2007-02-28,2007-03-16,아난티,025980.KQ,1206.0,1358.0,39424,5769126.809600003,12.120008921746631,16,32.59902985828501,76.92172125531226
2024-11-25,2024-12-04,안랩,053800.KQ,55722.0,62735.2890625,34447,232572110.35947943,12.102647408896962,9,19.146198916133017,70.36938452763059
